ID,DaRioRA,DaRioDEC,ObjID,ra,dec,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,gMeanPSFmagNpt,rMeanPSFmagNpt,iMeanPSFmagNpt,zMeanPSFmagNpt,gFlags,gQfPerfect,rFlags,rQfPerfect,iFlags,iQfPerfect,zFlags,zQfPerfect
"2575","85.714708","-8.121589","98250857146944475","85.71469375","-8.12159524","17.9706","0.005818","16.4067","0.001605","15.2123","0.000754","14.5646","0.000637","3","6","8","12","16696","0.999751","16696","0.99929","16696","0.999385","16696","0.999269"
"2576","85.722083","-9.305889","96830857221223489","85.72212296","-9.30576226","17.2445","0.002516","15.7415","0.00109","14.8408","0.000523","14.3256","0.000678","7","6","12","8","16696","0.999714","16696","0.99939","16696","0.999354","16696","0.999664"
"2577","85.723333","-8.339617","97990857233432838","85.72334607","-8.33962234","18.835","0.006353","16.8604","0.002126","15.6063","0.000822","14.9085","0.000878","7","6","10","9","16696","0.999696","16696","0.999217","16696","0.999297","16696","0.99965"
"2578","85.723958","-8.957711","97250857239751105","85.72398367","-8.95772837","15.8762","0.001131","14.7851","0.000608","13.9162","0.000338","13.2518","0.000601","8","8","11","4","16696","0.99974","16696","0.999153","16696","0.999415","16696","0.999005"
"2579","85.724708","-8.640197","97630857246972165","85.72470532","-8.640178","19.0432","0.006347","17.2175","0.002219","15.9471","0.000907","15.1627","0.001131","10","8","12","8","16696","0.999724","16696","0.999616","16696","0.999575","16696","0.99883"
"2580","85.728083","-8.083881","98290857280499620","85.72804047","-8.08401512","15.9451","0.002356","14.6508","0.000784","13.904","0.000305","13.5202","0.000473","2","4","13","8","16696","0.999108","16696","0.999622","16696","0.999733","16696","0.999141"
"2581","85.734333","-8.251839","98090857343338178","85.73434883","-8.25182555","21.5818","0.047729","19.2026","0.009249","17.2593","0.002449","16.135","0.001719","8","7","8","11","16696","0.998985","16696","0.999707","16793912","0.999204","16793912","0.999567"
"2582","85.73725","-8.380636","97940857372563626","85.73727126","-8.38063716","18.2231","0.005713","16.4286","0.001445","15.273","0.000663","14.6744","0.000779","4","10","11","9","16696","0.999592","16696","0.999607","16696","0.999745","16696","0.999193"
"2584","85.742833","-9.408811","96700857428309826","85.74282854","-9.40879894","18.8737","0.007203","16.8639","0.002605","15.6671","0.000697","14.9691","0.000871","6","4","16","9","16696","0.99986","16696","0.999084","16696","0.999406","16696","0.999369"
"2585","85.743042","-8.335256","97990857430508086","85.743059","-8.33525854","20.3173","0.016014","18.1218","0.004581","16.4433","0.001342","15.4849","0.001216","9","7","9","10","16696","0.999263","16696","0.999833","16696","0.99932","16696","0.999681"
"2586","85.743625","-9.294492","96840857436397004","85.74364396","-9.29447762","20.6264","0.031807","18.2189","0.006229","16.7461","0.001286","15.8671","0.001317","6","4","16","12","16696","0.999712","16696","0.999339","16696","0.999708","16696","0.999092"
"2587","85.743708","-8.727483","97520857438147366","85.74384351","-8.72751103","17.2865","0.002055","16.1066","0.001177","14.9762","0.00044","14.4544","0.000663","10","8","18","10","16696","0.999769","16696","0.999627","16696","0.9996","16696","0.999691"
"2588","85.746542","-8.267056","98070857465519915","85.74655042","-8.2670585","20.08","0.015631","17.7235","0.003027","16.034","0.00085","15.1173","0.000833","6","8","16","13","16696","0.999822","16696","0.999215","16696","0.999286","16696","0.99969"
"2589","85.751792","-8.042764","98340857517999147","85.75178043","-8.04278114","17.5836","0.002561","15.8735","0.001071","14.9426","0.000659","14.392","0.000607","9","8","8","11","16696","0.999711","16696","0.999813","16696","0.999308","16696","0.999702"
"2590","85.753625","-9.249789","96900857536110638","85.75361645","-9.24978431","20.551","0.024303","17.8556","0.00372","16.0968","0.001039","15.0866","0.000826","6","6","11","13","16696","0.999507","16696","0.999633","16696","0.999268","16696","0.999551"
"2591","85.757417","-8.080728","98300857574213542","85.75741774","-8.08072524","16.0946","0.001291","14.8161","0.000619","14.1135","0.000389","13.665","0.00041","8","8","12","12","16696","0.999465","16696","0.999628","16696","0.999814","16696","0.99925"
"2592","85.766333","-8.652639","97610857663427229","85.76634477","-8.65262624","20.1914","0.015465","18.0085","0.00357","16.3511","0.001158","15.3139","0.001017","9","9","11","12","16696","0.99905","16696","0.999523","16696","0.998912","16696","0.999583"
"2594","85.769042","-8.277561","98060857690377314","85.76904664","-8.27755217","21.388","0.037702","18.9514","0.010856","17.1372","0.002306","16.0912","0.001894","7","4","8","8","16696","0.9994","16696","0.999718","16696","0.999514","16696","0.999049"
"2595","85.774292","-8.132639","98240857745990778","85.77467437","-8.13310001","17.0991","0.00222","15.9","0.001126","14.3985","0.000379","13.694","0.000487","7","7","14","8","16696","0.999529","16696","0.999819","16696","0.999588","16696","0.999141"
"2596","85.782458","-9.215392","96940857824451934","85.78246828","-9.21537137","15.6506","0.000937","14.533","0.000626","13.8385","0.000381","13.4817","0.000474","8","5","8","6","16696","0.999702","16696","0.99882","16696","0.999033","16696","0.999257"
"2597","85.784042","-8.277875","98060857840266949","85.78403352","-8.27787173","20.1688","0.013119","18.0108","0.005171","16.3734","0.001601","15.454","0.001004","10","4","6","13","16696","0.99942","16696","0.998945","16696","0.998952","16696","0.998875"
"2599","85.802625","-8.578347","97700858026216383","85.80261955","-8.57833957","19.5226","0.008566","17.3539","0.002799","15.9823","0.0008","15.0311","0.000948","9","6","16","9","16696","0.999751","16696","0.999697","16696","0.999674","16696","0.999481"
"2600","85.803958","-8.300917","98030858039659205","85.80397122","-8.30100129","21.7305","0.059577","18.8615","0.006501","16.9828","0.001628","15.8363","0.001467","5","8","12","9","16696","0.999213","16696","0.999585","16696","0.999502","16696","0.999661"
"2601","85.817667","-8.299089","98040858176811480","85.81767727","-8.29910225","21.4337","0.039112","18.2655","0.004291","16.0655","0.000965","14.7349","0.00079","8","8","12","9","16696","0.999861","16696","0.999685","16696","0.999682","16696","0.998051"
"2603","85.818708","-8.731414","97520858186382700","85.81862524","-8.73139959","19.3402","0.008945","17.5076","0.002339","16.3205","0.001044","15.6218","0.00144","7","10","14","7","16696","0.999565","16696","0.999609","16696","0.999618","16696","0.999625"
"2604","85.822375","-9.230936","96920858224563167","85.822466","-9.23099738","18.2341","0.004836","16.9919","0.00215","15.383","0.000576","14.5502","0.000633","6","7","17","12","16696","0.999699","16696","0.999296","16696","0.999667","16696","0.999524"
"2605","85.827958","-9.2791","96860858279875422","85.82799737","-9.27911216","16.615","0.001974","15.2299","0.000779","14.4538","0.000548","13.9508","0.000531","5","7","7","9","16696","0.999415","16696","0.999674","16696","0.998492","16696","0.999357"
"2606","85.829875","-9.170867","96990858298875559","85.82990216","-9.17072757","15.8628","0.001201","14.7204","0.00066","14.0724","0.000401","13.751","0.000375","6","6","9","15","16696","0.999638","16696","0.999041","16696","0.998636","16696","0.99957"
"2607","85.831625","-8.599869","97680858316520534","85.83165259","-8.59988809","18.9798","0.006498","16.4862","0.0014","14.9056","0.000487","13.9162","0.000589","8","9","14","7","16696","0.999724","16696","0.999369","16696","0.99903","16696","0.999514"
"2608","85.834125","-8.580186","97700858341084145","85.83410245","-8.58021497","20.5653","0.021344","18.0119","0.003839","16.3101","0.001084","15.2695","0.000995","8","8","13","11","16696","0.999725","16696","0.99974","16696","0.999399","16696","0.999686"
"2610","85.869375","-9.092797","97080858693388990","85.86935321","-9.09284296","15.9702","0.001144","14.8195","0.000608","14.1719","0.000312","13.8062","0.000494","8","8","17","9","16696","0.999686","16696","0.999257","16696","0.999082","16696","0.999511"
"2611","85.879458","-9.215222","96940858794272016","85.8794575","-9.21530921","14.9127","0.00076","14.2115","0.000447","13.9247","0.000324","13.7457","0.000389","6","8","12","13","16696","0.999163","16696","0.998965","16696","0.999188","16696","0.999669"
"2612","85.89025","-8.497422","97800858903553269","85.89038717","-8.49765497","17.3201","0.002552","16.0388","0.001331","14.696","0.000519","14.0645","0.00064","7","6","10","8","16696","0.999668","16696","0.999789","16696","0.999634","16696","0.998784"
"2613","85.905917","-9.064583","97120859058442910","85.90591493","-9.0646089","17.389","0.002428","16.0929","0.001137","15.1163","0.000485","14.6646","0.000679","8","9","18","13","16696","0.99985","16696","0.999463","16696","0.99966","16696","0.999488"
"2617","85.923458","-8.890667","97330859233931618","85.92329011","-8.89058794","16.4069","0.001187","15.11","0.000597","14.3946","0.000581","14.2029","0.000563","11","11","6","9","16793912","0.999682","16793912","0.99913","16793912","0.99892","16793912","0.999718"
"2619","85.928792","-8.818636","97410859287907984","85.92878233","-8.81866201","17.225","0.002981","15.708","0.001147","14.8408","0.000567","14.2955","0.000584","4","6","10","11","16696","0.999745","16696","0.999439","16696","0.999821","16696","0.999664"
"2620","85.930708","-8.922883","97290859307112955","85.93072288","-8.92289294","19.5339","0.0133","17.4607","0.002481","16.1796","0.000853","15.4338","0.00106","4","8","18","11","16696","0.999458","16696","0.999841","16696","0.999228","16696","0.999593"
"2621","85.943792","-8.314475","98020859437733009","85.94376628","-8.31448931","18.3184","0.004238","16.7918","0.001999","15.5258","0.000927","14.9232","0.000808","8","6","8","12","16696","0.999717","16696","0.999565","16696","0.999791","16696","0.999698"
"2623","85.956667","-9.125322","97050859566520016","85.95666244","-9.12532761","16.2503","0.00162","14.9158","0.000548","14.1308","0.000363","13.6799","0.000424","6","11","12","12","16696","0.999788","16696","0.999796","16696","0.999624","16696","0.999587"
"2625","84.811917","-7.828933","98600848118935674","84.81188935","-7.82892975","17.9642","0.004285","16.7636","0.002131","15.2176","0.000551","14.5157","0.000711","5","6","15","9","16696","0.999149","16696","0.99936","16696","0.999122","16696","0.999147"
"2626","84.898375","-8.179667","98180848983954739","84.89840803","-8.17974912","16.7543","0.001983","15.5586","0.001063","14.2884","0.00038","13.6691","0.000481","6","6","12","9","16696","0.99929","16696","0.999882","16696","0.999209","16696","0.999338"
"2627","84.932708","-7.898281","98520849327242480","84.93271118","-7.89828113","18.3507","0.006596","17.067","0.002216","15.4175","0.000541","14.6578","0.001007","4","8","19","6","16696","0.998888","16696","0.999342","16696","0.999734","16696","0.999693"
"2628","85.056583","-8.470489","97830850565945783","85.05658525","-8.47049119","17.3308","0.002732","15.8161","0.00093","14.7022","0.000438","14.1245","0.000575","6","10","14","9","16696","0.999416","16696","0.999647","16696","0.999171","16696","0.998966"
"2629","85.08275","-8.2772","98060850827827657","85.0827347","-8.27722004","16.4242","0.0014","15.2299","0.000741","14.5104","0.000427","14.1043","0.00067","8","9","12","7","16696","0.999686","16696","0.999933","16696","0.999663","16696","0.99896"
"2631","85.107292","-8.188011","98170851072844794","85.10726716","-8.18800524","20.3059","0.018424","18.5824","0.005136","16.793","0.001319","15.7895","0.001786","9","12","17","6","16696","0.999703","16696","0.999873","16696","0.999763","16696","0.99893"
"2637","85.210417","-8.922839","97290852103952974","85.2104167","-8.9228489","17.4974","0.002591","15.9818","0.001589","14.9943","0.00058","14.3936","0.000604","8","4","11","11","16696","0.999732","16696","0.999582","16696","0.999288","16696","0.999422"
"2639","85.248958","-8.1009","98270852489639317","85.24894299","-8.10090728","20.6294","0.027737","18.8743","0.006464","16.7412","0.001546","15.6195","0.001506","8","10","12","8","16696","0.999635","16696","0.999812","16696","0.999089","16696","0.999143"
"2640","85.250333","-8.231892","98120852503322114","85.25030738","-8.23190453","19.2244","0.012069","17.9662","0.003345","15.867","0.000881","14.8447","0.000703","5","11","12","13","16696","0.999676","16696","0.999989","16696","0.999438","16696","0.999585"
"2641","85.267042","-7.727375","98720852670167568","85.26701994","-7.72737539","21.0553","0.072951","18.8725","0.008042","16.9941","0.001412","15.9122","0.00166","3","8","17","8","16696","0.999305","16696","0.999118","16696","0.999508","16696","0.999517"
"2642","85.268333","-8.968722","97230852683357909","85.26836345","-8.96873822","16.7024","0.001933","15.3208","0.000867","14.6072","0.000472","14.2135","0.000642","6","7","11","9","16696","0.99966","16696","0.999662","16696","0.999058","16696","0.999701"
"2643","85.300583","-8.981294","97220853005672827","85.30058278","-8.98131087","19.243","0.006999","17.3306","0.002533","16.2765","0.001161","15.474","0.001144","10","8","11","11","16696","0.999723","16696","0.999519","16696","0.999103","16696","0.999294"
"2644","85.305292","-9.251747","96890853052808294","85.30528719","-9.25175209","15.0134","0.000661","13.9372","0.000389","13.4407","0.000577","13.1147","0.000395","9","8","3","8","16696","0.999883","16696","0.999265","16696","0.999288","16696","0.998963"
"2645","85.311958","-8.999197","97200853119551325","85.31196877","-8.99922404","17.9876","0.003753","16.2182","0.001276","15.1563","0.000724","14.5222","0.000857","6","8","8","7","16696","0.999364","16696","0.999659","16696","0.998756","16696","0.999495"
"2646","85.326625","-7.720361","98730853266355991","85.32664371","-7.72036374","17.4095","0.003232","15.8794","0.001056","15.0445","0.00051","14.5709","0.000711","5","9","15","10","16696","0.999518","16696","0.999452","16696","0.999097","16696","0.999543"
"2647","85.3315","-8.677456","97580853315067448","85.33150741","-8.67745142","21.8415","0.070866","19.1775","0.010301","17.5912","0.002032","16.1608","0.00142","6","6","18","15","16696","0.998935","16696","0.999672","16696","0.999016","16696","0.999618"
"2648","85.334708","-8.256436","98090853347492659","85.33473813","-8.25645136","17.344","0.002644","16.2358","0.001079","15.1193","0.000561","14.6004","0.000578","7","12","13","15","16696","0.999858","16696","0.999813","16696","0.99947","16696","0.999684"
"2649","85.346542","-8.733775","97510853465279862","85.34655651","-8.73375452","20.9303","0.038349","18.612","0.006925","16.6838","0.001137","15.5724","0.001158","5","6","18","12","16793912","0.999679","16696","0.999307","16696","0.999302","16696","0.999577"
"2650","85.34675","-8.995292","97200853467705950","85.34677762","-8.99536636","17.5228","0.003371","16.0171","0.001219","15.4596","0.000626","14.544","0.000651","5","8","18","12","16696","0.999714","16696","0.999653","16696","0.999624","16696","0.999771"
