ID,DaRioRA,DaRioDEC,ObjID,ra,dec,gMeanPSFMag,gMeanPSFMagErr,rMeanPSFMag,rMeanPSFMagErr,iMeanPSFMag,iMeanPSFMagErr,zMeanPSFMag,zMeanPSFMagErr,gMeanPSFmagNpt,rMeanPSFmagNpt,iMeanPSFmagNpt,zMeanPSFmagNpt,gFlags,gQfPerfect,rFlags,rQfPerfect,iFlags,iQfPerfect,zFlags,zQfPerfect
"161","83.431542","-5.540489","101350834308442178","83.43084478","-5.54017535","-999","-999","-999","-999","-999","-999","19.5834","0.045662","0","0","0","1","0","-999","0","-999","0","-999","16781336","0.800293"
"161","83.431542","-5.540489","101350834308991225","83.43096426","-5.54094549","-999","-999","15.2821","0.005343","-999","-999","-999","-999","0","1","0","0","0","-999","16777496","0.979359","0","-999","0","-999"
"161","83.431542","-5.540489","101350834315441858","83.4315419","-5.54044537","17.3646","0.00366","15.902","0.001673","14.9029","0.000581","14.3468","0.000627","4","5","10","11","16696","0.999631","16696","0.999442","16696","0.999694","16696","0.999725"
"162","83.432","-6.407994","100310834317000907","83.43170051","-6.4079118","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","32","-999","32","-999","0","-999","32","-999"
"162","83.432","-6.407994","100310834319200444","83.43192147","-6.40829551","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","32","-999","32","-999","0","-999"
"162","83.432","-6.407994","100310834320290796","83.43203159","-6.40801051","14.1898","0.000474","13.01","-999","12.649","-999","12.458","-999","8","0","0","0","16696","0.999678","16420","-999","36","-999","36","-999"
"162","83.432","-6.407994","100310834321571110","83.43215741","-6.40774234","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","0","-999","0","-999","16416","-999"
"163","83.434125","-4.666361","102400834338931551","83.43388415","-4.66570359","-999","-999","16.4962","0.00721","-999","-999","-999","-999","0","1","0","0","0","-999","4120","0.352111","0","-999","0","-999"
"163","83.434125","-4.666361","102400834339680597","83.43398258","-4.66652547","-999","-999","-999","-999","14.5889","0.001203","-999","-999","0","0","2","0","0","-999","0","-999","16777240","0.542638","0","-999"
"163","83.434125","-4.666361","102400834341570852","83.43414189","-4.66632698","12.876","-999","12.545","-999","12.451","-999","12.439","-999","0","0","0","0","16420","-999","16420","-999","16420","-999","16420","-999"
"164","83.435417","-4.991889","102000834357729721","83.43584662","-4.99220188","-999","-999","-999","-999","18.8215","0.021939","-999","-999","0","0","3","0","0","-999","0","-999","4120","0.486813","0","-999"
"164","83.435417","-4.991889","102000834360249497","83.43602107","-4.99239904","-999","-999","-999","-999","20.0153","0.068875","-999","-999","0","0","1","0","0","-999","0","-999","4120","0.64206","0","-999"
"164","83.435417","-4.991889","102000834361519869","83.43620532","-4.9920865","-999","-999","-999","-999","-999","-999","20.4405","0.10767","0","0","0","1","0","-999","0","-999","0","-999","4120","0.802366"
"164","83.435417","-4.991889","102010834354290141","83.43543232","-4.99188093","16.8225","0.002156","15.4761","0.001165","14.7345","0.000614","14.2797","0.000606","5","4","7","10","16696","0.999583","16696","0.999287","16696","0.999627","16696","0.998697"
"165","83.436333","-5.351133","101570834357788962","83.43573828","-5.35118743","-999","-999","13.4835","0.001003","-999","-999","-999","-999","0","1","0","0","0","-999","16","0.549731","0","-999","0","-999"
"165","83.436333","-5.351133","101570834358858343","83.43588787","-5.35170804","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"165","83.436333","-5.351133","101570834360089953","83.43622922","-5.35036085","-999","-999","13.3065","0.001","-999","-999","-999","-999","0","1","0","0","0","-999","4120","0.208774","0","-999","0","-999"
"165","83.436333","-5.351133","101570834360329168","83.43603205","-5.35103129","-999","-999","14.9758","0.001689","-999","-999","-999","-999","0","1","0","0","0","-999","4112","0.564685","0","-999","0","-999"
"165","83.436333","-5.351133","101570834363219051","83.43633652","-5.35110062","14.3902","0.000803","13.7176","0.000577","13.1464","0.000707","12.7346","0.000707","2","3","2","2","16696","0.999743","17464","0.997646","16793912","0.99971","16793912","0.999587"
"166","83.436625","-5.236078","101710834362776183","83.43628216","-5.23680925","14.4905","0.000707","-999","-999","-999","-999","-999","-999","2","0","0","0","16","0.706306","0","-999","0","-999","0","-999"
"166","83.436625","-5.236078","101710834363737666","83.43637386","-5.23561692","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","24","-999","0","-999","0","-999","0","-999"
"166","83.436625","-5.236078","101710834364116797","83.43641432","-5.23632209","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"166","83.436625","-5.236078","101710834366417137","83.43665312","-5.23603747","14.4716","0.00107","13.418","-999","12.755","-999","12.329","-999","2","0","0","0","16793912","0.999745","16420","-999","16420","-999","16420","-999"
"166","83.436625","-5.236078","101710834366487563","83.43674154","-5.23578218","-999","-999","15.0885","0.003234","-999","-999","14.3096","0.001475","0","1","0","1","24","-999","16777240","0.118087","0","-999","24","0.652335"
"166","83.436625","-5.236078","101710834369347602","83.4369349","-5.23567034","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","24","-999","0","-999","0","-999","0","-999"
"166","83.436625","-5.236078","101710834371826451","83.43718272","-5.23662923","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","24","-999","0","-999","0","-999"
"167","83.437417","-6.233475","100510834375099917","83.43750867","-6.23373459","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","0","-999","0","-999","0","-999"
"167","83.437417","-6.233475","100520834367010600","83.43669732","-6.23316946","-999","-999","18.751","0.043063","-999","-999","-999","-999","0","1","0","0","0","-999","4120","0.437825","0","-999","0","-999"
"167","83.437417","-6.233475","100520834369320400","83.43692459","-6.23333495","-999","-999","16.875","0.033194","-999","-999","-999","-999","0","1","0","0","0","-999","4120","0.118007","0","-999","0","-999"
"167","83.437417","-6.233475","100520834371911024","83.43718794","-6.23280768","19.7092","0.032021","-999","-999","-999","-999","-999","-999","1","0","0","0","4120","0.71781","0","-999","0","-999","0","-999"
"167","83.437417","-6.233475","100520834373590749","83.43735401","-6.23304053","18.7802","0.01991","-999","-999","-999","-999","-999","-999","1","0","0","0","4120","0.603086","0","-999","0","-999","0","-999"
"167","83.437417","-6.233475","100520834374190229","83.43741601","-6.23346019","15.6123","0.000932","14.4232","0.000585","13.137","-999","12.76","-999","8","6","0","0","16696","0.999726","16696","0.999819","16420","-999","16420","-999"
"167","83.437417","-6.233475","100520834381710422","83.43821518","-6.23329468","18.2359","0.019255","16.7299","0.006618","15.5506","0.000765","14.9271","0.000993","1","2","11","8","16432","0.997494","20536","0.998079","16793912","0.998581","16696","0.999107"
"168","83.438292","-4.619111","102450834383007495","83.43829775","-4.6190881","15.8921","0.001353","14.7197","0.000552","14.0682","0.00038","13.6948","0.000521","5","9","10","8","16696","0.999701","16696","0.99971","16696","0.999615","16696","0.999414"
"169","83.438583","-5.513856","101380834380743173","83.438079","-5.5143523","-999","-999","-999","-999","-999","-999","17.1523","0.011349","0","0","0","1","0","-999","0","-999","0","-999","16777232","0.727772"
"169","83.438583","-5.513856","101380834383253978","83.43832408","-5.51370554","-999","-999","-999","-999","13.4589","0.000769","-999","-999","0","0","2","0","0","-999","0","-999","16","0.207504","0","-999"
"169","83.438583","-5.513856","101380834385164389","83.43843974","-5.51334311","-999","-999","13.9353","0.000707","-999","-999","-999","-999","0","2","0","0","0","-999","280","0.941031","0","-999","0","-999"
"169","83.438583","-5.513856","101380834385763795","83.43857964","-5.51382868","14.2478","0.000964","13.1311","0.001","13.192","-999","12.366","-999","2","1","0","0","16696","0.999325","16794168","0.951863","16420","-999","16420","-999"
"170","83.439083","-6.073717","100710834385132654","83.43850666","-6.0731206","-999","-999","-999","-999","-999","-999","18.3651","0.025738","0","0","0","1","0","-999","0","-999","0","-999","16781336","0.631225"
"170","83.439083","-6.073717","100710834390931896","83.43910587","-6.07377118","15.8767","0.001136","14.6158","0.000579","13.446","-999","13.4987","0.000763","8","8","0","3","16793912","0.999742","16793912","0.999566","16420","-999","16793912","0.998894"
"170","83.439083","-6.073717","100710834397251314","83.43971866","-6.0742376","-999","-999","-999","-999","-999","-999","18.1376","0.028715","0","0","0","1","0","-999","0","-999","0","-999","4120","0.550807"
"171","83.439375","-5.608989","101260834394019589","83.43941481","-5.60900937","18.5993","0.007464","17.1286","0.003187","15.169","0.00056","14.2023","0.000573","4","5","14","9","16696","0.999668","16696","0.999645","16696","0.999566","16696","0.999067"
"172","83.439917","-5.011322","101980834392237343","83.43927568","-5.01084573","-999","-999","20.4747","0.108961","-999","-999","-999","-999","0","1","0","0","0","-999","16","0","0","-999","0","-999"
"172","83.439917","-5.011322","101980834399446858","83.43993929","-5.011305","16.839","0.002179","15.6553","0.001157","14.3536","0.00067","13.6507","0.000606","5","5","4","6","16696","0.999579","16696","0.9997","16696","0.99967","16696","0.999347"
"172","83.439917","-5.011322","101980834401267257","83.4401672","-5.01092262","-999","-999","15.331","0.019312","-999","-999","-999","-999","0","1","0","0","0","-999","4120","0","0","-999","0","-999"
"172","83.439917","-5.011322","101980834406086686","83.44053524","-5.01145849","-999","-999","18.3825","0.027582","-999","-999","-999","-999","0","1","0","0","0","-999","16781336","0","0","-999","0","-999"
"173","83.442083","-5.574019","101310834417871797","83.44170672","-5.57379492","-999","-999","16.9696","0.013513","-999","-999","-999","-999","0","1","0","0","0","-999","4120","0.547026","0","-999","0","-999"
"173","83.442083","-5.574019","101310834420651570","83.44207298","-5.57402438","15.1268","0.000767","14.0963","0.00056","13.5606","0.001","13.2103","0.000445","7","5","1","6","16696","0.999823","16696","0.99939","16696","0.999121","16696","0.999644"
"173","83.442083","-5.574019","101310834421122122","83.44211227","-5.57356916","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","24","-999","0","-999","0","-999"
"173","83.442083","-5.574019","101310834428141260","83.4428144","-5.57428727","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","0","-999","24","-999","0","-999","0","-999"
"174","83.443667","-5.422875","101490834429763653","83.44318348","-5.42228987","-999","-999","-999","-999","-999","-999","-999","-999","0","0","0","0","16416","-999","16432","-999","16416","-999","16416","-999"
"174","83.443667","-5.422875","101490834433002636","83.4433273","-5.42314205","21.6961","0.163467","-999","-999","-999","-999","-999","-999","1","0","0","0","16777496","0.999652","0","-999","0","-999","0","-999"
"174","83.443667","-5.422875","101490834436442949","83.44365155","-5.42286269","24.711","-999","19.959","0.03016","18.2275","0.004112","16.7312","0.002331","0","4","11","12","16420","-999","16793912","0.999209","16793912","0.999651","16696","0.99938"
"175","83.443667","-5.953542","100850834436145996","83.44366717","-5.95353423","13.432","-999","12.321","-999","11.836","-999","11.564","-999","0","0","0","0","36","-999","16420","-999","16420","-999","16420","-999"
"175","83.443667","-5.953542","100850834439176113","83.44394178","-5.953474","-999","-999","-999","-999","-999","-999","13.828","0.001669","0","0","0","1","0","-999","16416","-999","16416","-999","16793656","0.60221"
"176","83.443792","-6.254642","100490834433834246","83.44338153","-6.25511873","-999","-999","18.4474","0.040797","-999","-999","-999","-999","0","1","0","0","0","-999","16","0.218066","0","-999","0","-999"
"176","83.443792","-6.254642","100490834435355260","83.44353271","-6.25427577","-999","-999","-999","-999","-999","-999","17.0912","0.017951","0","0","0","1","0","-999","0","-999","0","-999","4120","0.25037"
"176","83.443792","-6.254642","100490834438174831","83.44380599","-6.25463225","15.106","0.000795","14.0893","0.000492","13.5987","0.000707","13.2955","0.000451","6","6","2","7","16696","0.999688","16696","0.999668","16696","0.998839","16696","0.99865"
"176","83.443792","-6.254642","100490834443714506","83.44436417","-6.25490541","-999","-999","-999","-999","-999","-999","17.7196","0.018864","0","0","0","1","0","-999","0","-999","0","-999","4120","0.386333"
"177","83.444542","-5.390447","101530834445631754","83.44456395","-5.39049281","17.9338","0.004824","16.7991","0.002733","16.6121","0.001216","16.0259","0.001732","4","4","15","10","16793912","0.999321","16696","0.999821","16793912","0.999417","16793912","0.999661"
"177","83.444542","-5.390447","101530834446030885","83.44479201","-5.39122778","-999","-999","16.4455","0.007542","-999","-999","-999","-999","0","2","0","0","0","-999","4120","0.453133","0","-999","0","-999"
"177","83.444542","-5.390447","101530834446392194","83.44463947","-5.39017904","-999","-999","20.3819","0.251744","-999","-999","-999","-999","0","1","0","0","0","-999","16777232","0.874456","0","-999","0","-999"
"177","83.444542","-5.390447","101530834447122728","83.44472341","-5.38971289","-999","-999","-999","-999","-999","-999","21.0992","0.367338","0","0","0","1","0","-999","0","-999","0","-999","4120","0.445896"
"178","83.447208","-6.011006","100780834466986475","83.44670068","-6.01159872","-999","-999","-999","-999","16.003","0.004608","-999","-999","0","0","1","0","0","-999","0","-999","16","0.731358","0","-999"
"178","83.447208","-6.011006","100780834467047721","83.44670316","-6.01056452","-999","-999","-999","-999","19.2449","0.035915","-999","-999","0","0","1","0","0","-999","0","-999","16781336","0.603548","0","-999"
"178","83.447208","-6.011006","100780834471796772","83.44717129","-6.0114162","15.4353","0.001774","14.2998","0.000437","13.1497","0.000707","12.7537","0.000577","2","10","2","3","16696","0.999709","16696","0.999549","1080","0.99872","1080","0.999708"
